장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_인디음악,41,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요,이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),https://cdnimg.melon.co.kr/cm2/album/images/105/77/197/10577197_20210312160109_500.jpg,https://www.youtube.com/watch?v=s74ZqkpRFhI
국내_인디음악,42,멜로망스,동화,The Fairy Tale,https://cdnimg.melon.co.kr/cm/album/images/101/81/438/10181438_500.jpg,https://www.youtube.com/watch?v=FoYyqHqbnxc
국내_인디음악,43,잔나비,가을밤에 든 생각,잔나비 소곡집 l,https://cdnimg.melon.co.kr/cm2/album/images/105/14/407/10514407_20201105153840_500.jpg,https://www.youtube.com/watch?v=ROIvbbg8jMQ
국내_인디음악,44,윤토벤,서툰 이별을 하려해 (Feat.전상근),서툰 이별을 하려해,https://cdnimg.melon.co.kr/cm/album/images/103/13/133/10313133_500.jpg,https://www.youtube.com/watch?v=VfyFzeyC960
국내_인디음악,45,스트레이 (The Stray),바람이 될게,바람이 될게,https://cdnimg.melon.co.kr/cm2/album/images/112/10/267/11210267_20230324141141_500.jpg,https://www.youtube.com/watch?v=YIZe_dKxWr0
국내_인디음악,46,검정치마,EVERYTHING,EVERYTHING,https://cdnimg.melon.co.kr/cm/album/images/026/64/662/2664662_500.jpg,https://www.youtube.com/watch?v=Aq_gsctWHtQ
국내_인디음악,47,"볼빨간사춘기, 스무살",남이 될 수 있을까,남이 될 수 있을까,https://cdnimg.melon.co.kr/cm/album/images/100/70/846/10070846_500.jpg,https://www.youtube.com/watch?v=Z1pGxkXyDvc
국내_인디음악,48,우효,민들레 (single ver.),민들레,https://cdnimg.melon.co.kr/cm/album/images/100/66/942/10066942_500.jpg,https://www.youtube.com/watch?v=9mjwFeCiOsg
국내_인디음악,49,볼빨간사춘기,별 보러 갈래?,사춘기집Ⅰ 꽃기운,https://cdnimg.melon.co.kr/cm/album/images/102/68/898/10268898_500.jpg,https://www.youtube.com/watch?v=D7ufxoD4sKM
국내_인디음악,50,멜로망스,초대,초대,https://cdnimg.melon.co.kr/cm2/album/images/109/40/426/10940426_20220503100932_500.jpg,https://www.youtube.com/watch?v=cjS6tvGnpxg
국내_인디음악,51,블루 (BLOO),Downtown Baby,Downtown Baby,https://cdnimg.melon.co.kr/cm/album/images/101/17/789/10117789_500.jpg,https://www.youtube.com/watch?v=P07XG1P0ums
국내_인디음악,52,볼빨간사춘기,나만 안되는 연애,Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=iLlLLBuuvVU
국내_인디음악,53,스트레이 (The Stray),"너, 너",her,https://cdnimg.melon.co.kr/cm/album/images/026/71/475/2671475_500.jpg,https://www.youtube.com/watch?v=oXB2frhDZdk
국내_인디음악,54,최유리,숲,유영,https://cdnimg.melon.co.kr/cm2/album/images/110/36/283/11036283_20220823181214_500.jpg,https://www.youtube.com/watch?v=7ihLv8_Vd-4
국내_인디음악,55,볼빨간사춘기,Seoul,Seoul,https://cdnimg.melon.co.kr/cm2/album/images/109/26/502/10926502_20220420071020_500.jpg,https://www.youtube.com/watch?v=r_ALdsMbwqI
국내_인디음악,56,볼빨간사춘기,너는 내 세상이었어,Butterfly Effect,https://cdnimg.melon.co.kr/cm2/album/images/107/51/242/10751242_20211025165940_500.jpg,https://www.youtube.com/watch?v=4mZHWvzCLjo
국내_인디음악,57,그리즐리 (Grizzly),Beige coat,Beige coat,https://cdnimg.melon.co.kr/cm2/album/images/108/31/660/10831660_20220104151636_500.jpg,https://www.youtube.com/watch?v=V7Ma7An-hiE
국내_인디음악,58,스트레이 (The Stray),달,달,https://cdnimg.melon.co.kr/cm2/album/images/110/52/796/11052796_20220913151720_500.jpg,https://www.youtube.com/watch?v=NIF1-QFIuIQ
국내_인디음악,59,너드커넥션 (Nerd Connection),좋은 밤 좋은 꿈,좋은 밤 좋은 꿈,https://cdnimg.melon.co.kr/cm2/album/images/104/06/229/10406229_20200320173757_500.jpg,https://www.youtube.com/watch?v=5f2AFS6PgEs
국내_인디음악,60,임재현,조금 취했어 (Prod. 2soo),조금 취했어,https://cdnimg.melon.co.kr/cm2/album/images/103/31/499/10331499_500.jpg,https://www.youtube.com/watch?v=VgbIDfPJIFs
국내_인디음악,61,에이치코드 (H:CODE),꿈속에 너 (Feat. 전상근),두 번째 이야기,https://cdnimg.melon.co.kr/cm/album/images/026/76/167/2676167_500.jpg,https://www.youtube.com/watch?v=DhMLZlq_8gE
국내_인디음악,62,델리스파이스,고백,Espresso,https://cdnimg.melon.co.kr/cm/album/images/000/29/678/29678_500.jpg,https://www.youtube.com/watch?v=F0aPN-ZiZlA
